"주택유형별","지역별","주택규모별","항목","단위","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월",
"아파트","강남권역","규모6","전세가격","","81.7641349","82.60888684","83.49253302","84.61282573","85.0897554","85.59063385","85.92552643","86.30708844","86.71265531","87.13571421","87.80295734","88.38457407","88.61752676","88.83412751","89.05700033","89.23329406","89.34505663","89.56092453","89.74142181","89.86694561","90.17022824","90.70243027","90.9041281","91.00405046","91.06757663","91.07686377","91.25370585","91.40035494","91.5519597","91.93035954","92.13976248","92.23741234","92.20457204","92.27829012","92.50904628","92.78252523","93.3487321","93.51613719","93.07161203","92.67052945","91.66676228","90.9641967","90.72756007","90.88722634","91.40542635","91.66603094","91.72577785","91.50175837","90.99697122","90.2893792","89.54668406","89.22516046","89.1647456","89.06720062","89.15210702","89.25330454","89.35182558","89.56777988","89.99749335","90.6442751","91.74618171","91.99249362","92.25333595","92.31385988","92.3784041","92.55368891","93.04122538","93.64899113","93.99895668","94.33794171","95.4220426","96.36949498","97.31711471","97.98273575","98.23871353","98.54930995","98.6513286","100","100.9980511","101.5405974","101.9280279","102.3215331","102.4925314","102.7773072","102.8841678","102.8963165","102.9630654","103.0154311","103.1500617","103.1696142","103.1709061","103.1308279","102.7547241","101.5687776","99.92136783","96.93400236","94.02504897","91.22824041","89.51306746","89.16501486","89.18318017","89.12176243","89.08389323","89.30136782","89.42016045","89.6343129","89.97311535","90.07717044","90.10551248","90.06050268","90.15171528","90.11530584","90.04710147","90.35084959","90.7280161",
"아파트","서남권","규모1","전세가격","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.10248807","94.62232095","94.73928049","95.03253461","95.03671547","94.92648626","94.41389599","93.92807931","93.8589072","94.21518349","94.61366268","95.05016884","94.91418271","94.92387281","94.74496671","94.49978105","94.17328943","94.05828818","94.0375847","94.07314035","94.14618874","94.1723846","94.45022266","94.62725873","95.27536008","95.56045723","95.98171295","96.11025472","96.20738369","96.2689483","96.34768511","96.57581452","96.77201265","96.82419669","97.27802063","97.48557223","97.71733748","98.44763602","98.9589942","99.29380991","99.45071642","99.57416979","99.73587614","100","100.1546314","100.532041","100.8813455","100.836927","100.626303","100.5252862","100.7455743","100.591464","100.5097923","100.6938207","100.564325","100.6231186","100.5368141","100.2720063","99.58187119","98.86295095","96.68119867","93.95838888","92.44546404","89.7093796","88.28317997","87.87811044","87.36597179","86.92584177","86.64864133","87.2733389","87.85511437","88.09780966","88.39414554","88.97138101","88.99261462","88.94995397","88.80407652","88.99930439","89.22422949","89.39531686","89.7971729",
"아파트","서남권","규모2","전세가격","","76.90303069","77.23381276","77.65740973","78.45661251","79.19236348","80.04977627","80.60111217","81.17864733","81.93469652","82.74865964","83.77382708","84.83869054","85.48729603","85.7625079","85.95419764","86.2374168","86.58087504","86.95111263","87.41959288","87.81966934","88.13796183","88.43528795","88.84279916","89.02045856","89.13240148","89.22321273","89.46970456","89.85241174","90.17631782","90.6497804","91.00078948","91.35140522","91.52035619","91.64374","91.93134636","92.16483011","92.3653708","92.687563","92.39061311","91.71795347","91.33612241","91.20178339","91.49928332","91.69858237","92.11879886","92.31168362","92.28299369","92.22565948","91.84454772","91.42633108","91.05222522","90.75442207","90.65079129","90.49072986","90.42321307","90.56475701","90.78292114","91.41992796","92.03183047","92.63227565","93.40639178","93.69847122","93.80516619","93.86555618","93.85162301","93.99923872","94.35760601","94.83569449","95.47770939","96.02073991","96.76901295","97.62486198","98.2595747","98.83147558","99.32029803","99.55056406","99.71645944","100","100.9735068","101.7800705","102.4812233","103.003944","103.6810198","104.0454361","104.0362082","103.8883137","103.6719401","103.592603","103.4798159","103.4578984","103.3625017","102.9976678","102.3819039","100.9915355","98.05090082","92.72346757","87.62353133","84.1755412","82.24382042","81.95218025","81.89233375","82.29539626","82.61621601","83.0731532","83.77803129","84.6615401","85.46400857","86.1912298","86.63310651","86.89409107","87.28063692","87.80133784","88.37332783","89.04052241","89.98678309",
"아파트","서남권","규모3","전세가격","","77.04012933","77.42535998","77.94714222","78.53088252","79.21322102","80.05863474","80.74027049","81.19466097","82.09585532","82.78865817","83.85300932","84.84547654","85.40980121","85.73267803","85.90912948","86.13695393","86.45849951","86.96352974","87.39213252","87.75955355","88.00797783","88.36522826","88.80430625","89.02176232","89.13972","89.20544515","89.40838237","89.65332729","89.9388836","90.3410377","90.59923132","90.88237055","90.99420938","91.1377588","91.53976483","91.87109975","92.21131814","92.62911594","92.47115626","92.08498422","91.80389397","91.7145879","91.99912166","92.39512549","92.8704464","93.14604819","93.10796854","93.00399093","92.6081068","92.23041586","91.87755812","91.53256898","91.28676079","91.22093912","91.27765752","91.3964796","91.62872164","92.02798103","92.58967116","93.21435162","93.9318515","94.16396923","94.28703391","94.39512387","94.44984161","94.58428943","94.79285867","95.39085048","95.90482175","96.3568943","96.94811136","97.78617974","98.33334458","98.85287863","99.16767593","99.36859995","99.49006312","100","100.5893754","101.316396","102.0730416","102.8537282","103.3691841","103.7282688","103.7186763","103.6068578","103.4488853","103.2907379","103.2934181","103.1701791","103.0037054","102.7983778","102.2174666","101.0379957","98.12971114","93.90485509","89.04648557","85.12352974","82.84526169","82.22097022","82.13369214","82.22271871","82.40313548","82.82889137","83.3542677","83.99021139","84.68983592","85.11381943","85.45258466","85.66766452","85.97226971","86.21514106","86.54218981","87.12160848","88.12034062",
"아파트","서남권","규모4","전세가격","","80.22720073","80.56990592","80.85353311","81.45320233","82.40423028","82.90890543","83.42998247","83.70460265","84.25621554","84.76091267","85.5173648","86.19244426","86.43014645","86.54545656","86.64946908","86.97673604","87.35839825","87.64722666","87.85738177","88.20543955","88.78302751","89.27869977","90.25299167","90.52639808","90.52687589","90.39728672","90.63083658","90.95477259","90.92201544","91.19777855","91.29545063","91.41954906","91.49034531","91.53344019","92.04299747","92.17643768","92.70429478","93.49605429","93.17045515","92.61726797","92.6352128","93.15255496","93.43244661","93.58194268","93.81138647","94.08577376","93.92834582","93.9093057","93.4742291","92.60109398","92.05446964","91.24428957","91.01884591","90.81183794","91.22723326","91.44953915","91.52359473","92.10313782","92.55045354","93.67675618","96.22478754","96.31989427","96.43649181","96.39292667","96.3785265","96.37846387","96.66624955","97.05430559","97.26844008","97.38465006","97.69624236","97.91005845","98.40239713","98.64205828","99.48069041","99.70822138","99.79667348","100","100.9341585","101.7449222","101.8265912","102.4955835","102.9000315","103.3925151","103.5347523","103.8529137","103.8720694","103.6394702","103.2779642","102.9447588","102.6367973","102.4549841","101.8733339","100.222261","97.98707999","92.7784568","85.67047073","81.82679286","79.15560189","78.45256688","78.76554557","78.97420245","79.24896267","79.48841035","80.40319103","80.9669787","82.52137164","82.75821645","82.74251539","82.73519156","83.01892202","83.18153195","83.45713969","83.75211436","84.46449745",
"아파트","서남권","규모5","전세가격","","77.67759454","78.09458135","78.57405654","79.08551551","79.783994","81.14400852","81.64741524","81.95856364","82.66834813","83.20164842","83.99410592","84.7767584","85.14947431","85.30570019","85.43357756","85.65980817","85.76701779","86.21701434","86.70198044","87.13468943","87.35490946","87.81044285","88.21607015","88.48898532","88.55851155","88.65648755","88.84887249","89.19772333","89.51483811","89.8786534","89.97665374","90.2094935","90.2904708","90.4568699","90.63397139","90.68813762","90.99950518","91.33298636","91.2332038","91.02730094","91.08339032","91.10342723","91.34686558","91.60802375","92.12124978","92.47746397","92.5288724","92.44286208","92.20614266","91.89834445","91.57937619","91.35077558","91.24373379","91.14396282","91.08331009","91.14951321","91.2449305","91.64827586","92.16110039","92.841264","93.6784126","93.87784642","93.95856326","93.93381864","93.95664232","94.02147951","94.41198322","94.97956994","95.30938187","95.84333849","96.54325535","97.4505941","98.26347822","98.73144919","99.10689044","99.43986125","99.50346797","100","100.7321956","101.4336234","102.2701991","102.8333067","103.1554038","103.4811229","103.54422","103.5136073","103.3672189","103.3771853","103.3413578","103.268874","103.174038","102.7610958","102.2267945","101.5928737","99.30893782","94.92534043","90.44218696","86.3968085","83.83542379","82.80565042","82.60013032","82.70839599","82.77461438","82.94351171","83.18426549","83.55110082","84.0001482","84.32781772","84.51853857","84.56056535","84.70773385","84.8884069","85.05716533","85.33191556","85.83029416",
"아파트","서남권","규모6","전세가격","","84.46677171","84.89768368","85.31920074","85.86014288","86.3407134","86.96610473","87.22279733","87.29967619","87.57378444","87.89346057","88.65666986","89.09917793","89.4127674","89.52368345","89.56251907","89.64531957","89.68695237","89.81014485","90.09056089","90.33159592","90.73551134","90.95219733","91.40869212","91.66421164","91.90565295","91.89955338","92.08640933","92.17643296","92.34260431","92.59998999","92.71650877","92.97343772","93.14301379","93.36606582","93.68247534","93.60923209","93.71052382","93.90307772","94.11721015","94.93870091","95.16149201","95.08498776","95.37301659","95.42602467","95.69268993","96.00992266","96.00982883","95.9999009","95.92419334","95.92419334","95.65534773","95.50567035","95.41817677","95.2572604","95.19234451","95.19234451","95.19234451","95.42145332","96.05119206","96.12414311","96.46974281","96.46974281","96.66461542","96.7384753","96.66514975","96.9177642","96.98703164","97.1871975","97.42491064","97.76394471","98.02804508","98.565891","98.74236744","98.99236874","99.13832358","99.35822426","99.51850612","100","101.0911056","101.5203956","101.7080996","102.1478603","102.1141259","102.5900123","102.6350574","102.331915","102.3178766","102.5231571","102.7414376","102.6651404","102.5284723","102.6794645","102.3419972","101.5241519","99.79710536","96.63431122","93.25784449","90.30107595","88.92801909","88.82442194","88.42789833","88.40293738","88.31653923","88.33175368","88.23776273","88.49559941","88.8393749","88.91761006","88.95422179","88.9337625","89.05474157","89.0971558","89.13944283","89.20709688","89.68939693",
"아파트","동남권","규모1","전세가격","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.73499043","94.15658067","94.54020144","94.58336512","94.42758181","93.99173734","93.88732769","93.55298163","93.48875209","93.42082188","93.87896069","94.0599791","93.61673787","93.28214552","92.91355297","92.14603533","91.63087069","91.76829739","91.785895","92.07641097","92.05692994","92.30333255","92.45787345","92.76359295","93.18360302","93.50951321","93.94587229","94.20102186","94.40644761","94.60960189","94.47913654","94.72266907","95.21540866","95.63241651","95.85308324","96.16073001","97.06265676","97.85979783","98.40949914","99.28778075","99.45427737","99.43228699","99.51112103","100","100.6333421","101.1507908","102.5172363","103.7247353","104.0989939","104.0681003","104.0184797","103.996176","103.6101777","103.6538013","104.0953695","104.2181087","104.0538396","103.9093809","103.2248976","102.0268811","99.81128132","96.97180493","94.57694481","92.84050357","92.90618075","93.04865432","93.06962921","93.14828045","93.94025908","94.45126373","94.88977169","95.11567084","95.33748104","95.45935487","95.48066807","95.63480497","95.64443312","95.69876909","96.0114165","96.6521198","96.70129245",
"아파트","동남권","규모2","전세가격","","80.93504641","81.51890486","82.64653233","84.20426556","85.33538567","86.14800804","86.62126344","87.03996307","87.97169001","88.5528106","89.29702828","89.71398554","89.81826337","89.89047965","90.03600867","89.97651779","89.89689375","89.67915502","89.55532552","89.277756","88.98782752","88.21477124","88.03103732","88.04573","87.94025119","88.0195309","88.04085314","88.18472496","88.42915031","89.0511158","89.54198693","90.407342","90.51527807","90.66462165","90.99801969","91.33288222","91.54433077","91.35542582","90.95406374","90.14313638","89.25627076","88.68451133","88.63318186","89.02651249","89.46037387","89.54507424","89.23847167","88.61989566","86.88561885","85.48668093","84.31628706","84.43194655","84.26824469","84.24495713","84.1349152","84.31289247","84.53225718","84.83149955","85.28405171","86.73933866","87.87387372","88.28303355","88.4571317","88.82886021","89.06467346","89.52253113","90.31761266","91.21463281","92.08105438","92.5887","94.12445614","95.75962037","96.88084276","97.65090903","98.26229302","98.40259519","98.47946554","100","100.5424763","102.0089369","102.9194158","103.6030676","104.2768533","104.5389892","104.3584588","104.1334317","104.1529055","104.2477709","104.3665728","104.5025602","104.40008","104.104022","103.2252638","101.0825343","97.4881061","92.20757234","87.11125209","83.64462608","82.96762374","82.81514529","83.64199486","84.08453887","84.69061487","85.47599811","86.25097764","87.06598314","87.77097274","88.32023596","88.51319052","88.73073069","88.94092289","89.0814634","89.23319406","89.71598939","90.60307005",
"아파트","동남권","규모3","전세가격","","76.22481962","77.38999999","78.65941446","80.61619454","81.66847564","82.99225168","83.87008877","84.48414895","85.29177009","85.97843115","86.59196596","86.99830307","87.13365803","87.22815573","87.16988331","87.14627251","87.16235379","87.1384451","87.18544112","87.00177449","86.969498","87.08787811","87.25606721","87.27432649","87.33283639","87.26998671","87.44826293","87.57800421","87.93820229","88.63288554","89.11751151","89.66049628","89.87181579","90.17260991","90.46094497","90.61009345","90.73238992","90.6687788","89.9839614","89.25308849","88.18335887","87.48651262","87.31798706","87.97755704","88.55101172","88.78322194","88.75335428","88.22649435","87.12225967","85.50724225","84.73023504","84.40490444","84.25851193","84.2627037","84.38606534","84.63594879","84.82991252","85.25732399","85.68952378","86.45303326","87.90423039","88.22265259","88.36100221","88.49300645","88.61536366","89.17768962","90.06543921","91.3411354","92.28574642","92.84206916","94.31958354","95.92756787","97.0031357","97.98676997","98.36499172","98.35510535","98.37857384","100","100.8262563","101.5895673","102.3435802","103.1771843","103.5221191","103.8541492","103.9046092","103.6767589","103.520928","103.4356475","103.3710042","103.4005961","103.3189868","102.9911174","101.9392411","99.64232133","95.63911821","90.0857818","85.15883575","81.98609452","80.34595615","79.98359604","80.68526232","81.25877846","81.86229691","82.68145467","83.4977804","84.08098809","84.78306053","85.30051346","85.52308357","85.49751038","85.60858692","85.70176787","86.1821937","86.59992782","87.12680735",
"아파트","동남권","규모4","전세가격","","87.06968124","88.86808698","89.93768088","91.97135151","92.57497722","93.74526946","95.44834058","95.98648282","97.38547745","98.12066603","98.79138381","98.44336155","98.31027023","98.09269463","98.42013576","98.64883946","98.65239416","98.5820103","98.83088946","98.79133014","98.62842128","97.70447428","97.15644857","97.07103903","96.77065254","96.35056895","96.31587508","96.28947643","96.49393702","96.75164836","97.09635439","97.13944362","97.1985726","97.30284599","97.45660585","98.28429307","98.743595","98.59810905","98.27322904","97.60227019","96.54774305","95.85862912","95.45440595","95.6786887","96.27042851","96.04250867","95.79196247","95.63087027","95.11649817","94.19837681","92.94865125","92.43192539","92.10719461","92.04763936","92.05025556","92.43053239","92.42187499","92.33972382","92.40154052","93.21507524","93.80525712","93.99115785","94.2763911","94.32106055","94.26080021","94.62691261","95.05941241","95.85576737","96.28589243","96.70583454","97.47319847","98.3365068","99.01307628","99.37322198","99.44097153","99.39431659","99.39541516","100","100.8795188","101.7552251","102.3069524","102.7194266","103.0396732","103.2262692","103.4753858","103.4269432","103.469449","103.4616452","103.8920569","104.0044416","104.1299733","104.033143","103.2252966","101.9520964","99.33097376","95.27944008","91.7603395","87.97994592","85.25498188","84.40912447","84.00411015","84.39812446","84.72726393","85.11956983","85.9233599","86.31618528","87.41803449","87.78079808","87.88127083","87.58494112","87.72999133","87.76090459","88.07689582","88.31673457","89.39225505",
"아파트","동남권","규모5","전세가격","","83.05484246","83.76983098","84.94480656","86.48589499","87.11846814","87.9159053","88.37343179","89.20836431","89.84140181","90.50707","91.5261009","92.07522716","92.07074675","92.16418495","92.16138851","92.102363","92.17930711","92.11986241","92.09284404","91.98660103","92.0039321","92.82782651","93.20865031","93.2328285","93.20659718","93.23090553","93.43344473","93.57091106","93.71025948","94.35800793","94.5494383","94.75304488","94.60255896","94.51940213","94.47306006","94.69666426","95.32476377","95.31099209","94.63014479","93.89150749","92.51298694","91.72110176","91.59261207","91.91549058","92.45186049","92.69035887","92.50425667","91.85364538","90.66491738","89.24388587","88.19053942","87.63850341","87.39758367","87.24616544","87.19641422","87.42371315","87.63181195","88.11853524","88.55869448","89.4680947","90.75028865","90.94722512","91.09725645","91.2824294","91.49127098","91.71655008","92.23043473","92.97046562","93.68785824","94.14756261","95.52306808","96.37314451","97.45354337","98.02234916","98.66751775","98.69836145","98.69833378","100","101.1438623","101.5352047","101.9346411","102.5683021","103.3606563","103.7136903","103.7826914","103.7664442","103.6543941","103.5693561","103.4800301","103.451228","103.4407556","103.234046","102.6444755","101.1713042","98.89178061","94.85863423","90.89611072","87.38795255","84.86628327","84.0034519","83.59647469","83.77738546","83.98849052","84.30490342","84.88921992","85.31966609","85.90741147","86.09574488","86.15775241","86.0492578","86.07484081","86.06771107","86.14433589","86.4227739","86.88621942",
"아파트","동남권","규모6","전세가격","","81.04691321","82.02047086","83.048949","84.35240778","84.82893614","85.291451","85.65137685","86.12933906","86.57701824","87.03342102","87.67137763","88.29790482","88.50571086","88.75610005","89.03769495","89.24398198","89.37823747","89.62397365","89.77292678","89.86190914","90.13299407","90.76871956","90.88780443","90.93738931","90.94341396","90.95769206","91.13158076","91.29678637","91.44392174","91.86212848","92.10200196","92.14816431","92.04980724","92.07546796","92.27900633","92.65725551","93.36502222","93.52501386","92.88075369","92.1143257","90.74957807","89.86503362","89.47751537","89.66786222","90.25875468","90.50332123","90.58033414","90.29460376","89.67958236","88.79166788","87.92950837","87.56493396","87.51139179","87.42989973","87.5525393","87.67923477","87.80261731","88.01507087","88.3938285","89.1857499","90.48207696","90.79224211","91.0701519","91.12718111","91.22762628","91.38268874","91.97937033","92.6941049","93.07360187","93.412499","94.71415404","95.77118507","96.92687756","97.70553753","97.99154319","98.32692487","98.41301381","100","100.9675352","101.5472273","102.000298","102.3785859","102.6170055","102.8388401","102.9660418","103.0821948","103.1756608","103.1774787","103.2845","103.3356901","103.3825881","103.2793686","102.8905172","101.5834253","99.96217661","97.0325444","94.28185917","91.53955007","89.70826461","89.27756107","89.43613291","89.3623386","89.34095061","89.62722929","89.81863511","90.01784683","90.35493019","90.4677992","90.49327258","90.43976446","90.52065979","90.45698533","90.35061781","90.73596829","91.07670291",
"아파트","경기","규모1","전세가격","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.59488325","99.58776532","99.43995007","99.29161258","98.71358335","98.34709698","97.669808","97.305478","96.96625256","96.29302201","96.03879887","95.89878308","95.8398037","95.26903703","94.86301784","94.42153564","93.98154454","93.29347324","93.2739553","93.29188744","93.25967151","92.96891429","93.07864969","93.45158299","93.59939974","93.85018125","93.74108436","93.79645793","93.82055994","93.80669503","93.79043362","94.01065673","93.94281117","94.46935212","95.07724254","95.33314015","95.69371812","96.45167567","97.08027869","98.10323526","98.72262205","98.75546597","99.07170557","100","100.9098129","102.2301978","103.1117234","103.9785453","104.5610588","104.8543639","104.956494","105.160667","105.4320657","105.824085","106.272517","106.6773201","106.9308975","107.1960804","107.0624547","106.2762529","104.5725417","102.1528015","99.48750866","97.22534588","95.75154522","95.46337867","95.39135718","95.00925568","95.3105154","95.56721181","96.17390742","96.75877057","96.67501617","96.48819147","96.67272472","96.96640686","97.05146444","97.01805361","97.21344852","97.27502752","97.42571387",
"아파트","경기","규모2","전세가격","","80.34664023","80.85982019","81.67101582","82.8343505","83.65337572","84.58149034","85.23938453","85.84537123","86.60739826","87.36275476","88.06182218","88.44938328","88.64350628","88.83714922","89.06036065","89.45576096","89.73491612","90.0882374","90.29907832","90.52874354","90.67885585","90.94194957","91.22817137","91.33716206","91.36145291","91.40772589","91.50924791","91.67231706","91.87101554","92.05452614","92.19852115","92.37310003","92.44268207","92.51483807","92.55580124","92.33924145","91.95968081","91.3153991","90.93867678","90.62074757","90.02346995","89.56662202","89.10064324","88.77116457","88.70877674","88.69125684","88.48485252","88.00589272","87.57449913","87.28567561","86.8283689","86.22968599","85.87902749","85.55258888","85.30017988","85.33615764","85.46646242","85.88276799","86.24000511","86.63742826","87.05166058","87.57026662","87.90294652","88.05413077","88.31333619","88.82952353","89.34388167","89.98663002","91.08694478","91.90691114","92.84775314","94.18697304","95.22870457","96.44490729","97.33323515","97.95985905","98.5255918","100","101.7457578","103.5196379","104.9661273","106.4361553","107.3197265","107.5907839","107.6275393","107.5598717","107.5469215","107.6329791","107.7089691","107.7823867","107.6523928","106.8925301","105.6073913","103.3133309","99.71994059","94.54805955","90.17183334","86.87878537","85.23117157","84.4202658","84.21817975","84.18539546","84.30175751","84.80691846","85.7158874","86.72208186","87.42834363","87.68045183","87.88004906","88.15771249","88.44323629","88.80162122","89.18740292","89.55456082","89.99767393",
"아파트","경기","규모3","전세가격","","79.49487784","80.15933362","80.85855434","81.91123903","82.7637221","83.56047521","84.12845613","84.63561547","85.30196677","86.03221647","86.64758545","87.03830566","87.26117145","87.49272722","87.69637971","87.9394798","88.14376625","88.42089189","88.62945001","88.78689735","88.92433494","89.16752391","89.4151423","89.50338597","89.52444274","89.58027718","89.67366574","89.84721507","90.02606508","90.10993299","90.22221568","90.37530329","90.48719036","90.53503695","90.57876716","90.35950742","90.05224744","89.60610052","89.2993613","88.87574122","88.34408918","87.77660853","87.24529094","86.78939866","86.59880241","86.61515156","86.46662597","86.18360207","85.85323397","85.52488148","85.13957522","84.48352287","84.09943604","83.8060685","83.50901097","83.47513274","83.65469011","84.07195593","84.58388075","85.18562285","85.7647463","86.37563661","86.9113938","87.15294263","87.38435999","88.01936431","88.89149521","89.96924598","91.14457779","92.09534519","93.18729061","94.6166818","95.67952231","96.94872238","97.76660893","98.26677987","98.80197891","100","101.2819061","102.659206","103.831538","105.0001438","105.6563482","105.8521717","105.6859665","105.4476696","105.1321912","104.8956621","104.7149572","104.5340712","104.1545127","103.2102218","101.818675","99.53607766","95.91070846","90.79247803","86.00669646","82.52288118","80.79057532","79.95481936","79.82101854","79.93364106","80.26258275","80.80578311","81.76579665","82.90623065","83.6715745","84.12175536","84.29462111","84.38330671","84.52799958","84.75709867","85.10049773","85.37825228","85.815219",
"아파트","경기","규모4","전세가격","","78.67535295","79.4227419","80.0976236","80.86331362","81.71251427","82.42699403","82.81838076","83.2520069","83.69533328","84.30875161","84.79819016","85.07833291","85.22756513","85.46847621","85.53322437","85.78002565","85.99205172","86.25736092","86.44179225","86.61399544","86.79408758","86.9877958","87.17543572","87.2701411","87.34523151","87.50299308","87.50339383","87.61158299","87.78460576","87.93014693","87.89829041","88.01634506","88.04158866","88.13665293","88.22052804","88.11354466","87.79261498","87.67326637","87.57888053","87.23746297","86.79836992","86.3669663","86.02160514","85.62301705","85.65350106","85.59335089","85.43199943","85.25231848","85.00750906","84.77523241","84.35752038","83.86065587","83.53503806","83.14755724","82.91934443","83.01536922","83.20014732","83.74174173","84.41872824","84.96737245","85.58413937","85.92608068","86.34544343","86.58624284","87.11829014","88.07553725","89.56040731","90.80984377","92.05818414","93.14999398","94.3580318","95.91572128","97.00983221","97.82607731","98.26419669","98.67907485","99.15475563","100","100.7960779","101.774159","102.7471806","103.7110515","104.568193","104.9952143","104.9794437","104.9211354","104.6879477","104.5819276","104.4220928","104.2818309","104.0267602","103.2753846","102.1949805","100.0256601","97.03666039","92.24188767","87.39487084","83.56537608","81.27200477","80.05567524","79.92522032","80.18755542","80.44061963","81.05093346","82.09194602","83.44663892","84.44191013","85.1295854","85.35927067","85.4780242","85.64999947","85.87445403","86.08215486","86.42018898","86.74726283",
"아파트","경기","규모5","전세가격","","81.89997953","82.54323889","83.38361257","84.40696572","85.23943486","85.99286802","86.42509123","86.79564277","87.28009458","87.8630673","88.31227068","88.53485161","88.77055761","88.97206478","89.13544281","89.3888081","89.64178551","89.91644755","90.09172939","90.23333364","90.3374442","90.56726924","90.73729832","90.77749855","90.77542699","90.80972222","90.81348685","90.85023595","90.93106261","90.98127756","91.05631245","91.16538629","91.29446213","91.36735387","91.5836215","91.51194294","91.43523304","91.30695298","91.08882617","90.88958581","90.76238678","90.53568998","90.19221289","89.87188028","89.66164479","89.68527039","89.64360307","89.43819196","89.3312047","89.13310928","88.90389375","88.3723074","87.90684692","87.56428037","87.31353904","87.22543758","87.17590251","87.24265276","87.42485174","87.87840141","88.50179386","89.17160626","89.62058793","89.84399537","90.07316843","90.82335744","91.50314236","92.38068556","93.25892641","94.05365571","94.90844724","96.02418037","96.85507395","98.09061961","98.61594516","98.99557655","99.35778377","100","100.8339587","101.8877798","102.6637782","103.7575074","104.3483128","104.8243556","104.8403699","104.8264526","104.8519252","104.7995375","104.8880066","104.8258967","104.6936779","104.4122098","103.7113645","102.2914357","99.85883112","96.06381438","92.24145587","88.94604268","86.80752568","85.33132107","84.55209244","84.29009246","84.12666488","84.26790525","84.84331148","85.62803405","86.27474073","86.59634723","86.69575778","86.90309469","87.05335792","87.26060575","87.40254228","87.55278438","87.70058821",
"아파트","경기","규모6","전세가격","","83.68562297","84.33615324","85.11462356","86.0518918","86.57377091","87.25349509","87.58911025","87.72909557","88.02748918","88.42377716","88.77700275","89.17152724","89.30648388","89.34631518","89.47722276","89.77667184","89.90961749","90.12942136","90.29982207","90.39380424","90.49915689","90.75511684","90.95852227","90.99530523","90.97902481","90.94946945","90.99088904","90.96722657","90.84827517","90.78983543","90.81420287","90.91959755","91.03098879","91.11852274","91.14140919","91.09530177","91.09379924","91.20357932","91.24482867","91.23684858","91.09300353","91.10405458","90.90419529","90.68205379","90.48410567","90.32093756","90.27323652","90.0619038","89.96624166","89.88142117","89.72634074","89.56628924","89.11077764","88.90375294","88.49519274","88.29558663","88.23019498","88.15013184","88.25833504","88.56378557","88.79997232","89.28878718","89.84314234","90.00407219","90.20556332","90.91755926","91.45502574","92.73080996","93.62149614","94.24282712","95.17845447","96.13360166","97.49967951","98.22499387","98.43732118","98.80165795","99.15055295","100","100.729048","101.2756659","102.4411819","103.0678404","103.9835418","104.3459205","104.5481271","104.6581927","104.8749871","105.051519","105.1180936","104.9575206","104.9156522","104.7824779","104.1531237","103.1218024","101.2193596","97.52724131","94.30365315","91.23975969","89.47120929","88.27226771","87.75876886","87.3519164","86.94670343","86.89868245","87.20664661","87.67020319","88.08021391","88.39934008","88.64875346","88.7019041","88.8597417","89.18194866","89.26963169","89.27407147","89.34860083",
